426217,102,2,0,100
426241,107,3,0,104
426264,108,4,0,104
426289,107,3,2,102
426313,100,0,1,99
426335,102,0,4,98
426359,105,1,2,102
426382,113,0,3,110
426406,102,3,0,99
426429,101,4,-1,98
426453,97,0,-1,98
426475,100,1,0,99
426499,112,3,0,109
426522,102,1,1,100
426547,107,4,3,100
426571,103,1,0,102
426594,101,3,0,98
426618,99,1,-1,99
426640,113,4,0,109
426664,111,5,2,104
426688,100,2,0,98
426711,100,2,0,98
426733,100,0,0,100
426758,110,2,0,108
426782,107,2,1,104
426805,105,2,3,100
426830,100,1,0,99
426852,100,0,-1,101
426878,103,0,0,103
426901,108,3,0,105
426925,105,0,2,103
426949,102,0,2,100
426973,98,0,1,97
426994,105,2,0,103
427019,108,3,0,105
427043,108,2,2,104
427066,101,1,0,100
427091,96,0,1,95
427112,105,2,0,103
427136,108,1,2,105
427160,108,0,5,103
427184,100,2,0,98
427206,103,1,2,100
427231,105,2,-1,104
427256,105,0,0,105
427280,101,0,1,100
427304,98,1,0,97
427325,106,3,0,103
427350,108,4,0,104
427373,106,0,2,104
427400,99,0,2,97
427419,98,0,2,96
427441,108,0,3,105
427465,109,4,1,104
427489,109,3,3,103
427513,102,1,3,98
427535,97,0,-1,98
427559,107,0,2,105
427582,107,2,1,104
427606,108,3,2,103
427630,104,1,3,100
427654,99,0,2,97
427676,104,0,2,102
427700,109,1,2,106
427724,107,1,3,103
427748,101,4,1,96
427771,103,1,3,99
427793,106,1,0,105
427818,106,0,1,105
427841,102,1,3,98
427864,104,2,1,101
427888,102,0,0,102
427912,107,2,0,105
427936,104,4,0,100
427960,100,0,1,99
427983,105,1,0,104
428007,102,0,0,102
428031,104,2,0,102
428054,108,2,2,104
428079,101,4,2,95
428101,107,0,3,104
428125,104,0,1,103
428150,102,6,1,95
428172,105,-1,1,105
428197,110,0,2,108
428221,101,3,2,96
428244,105,2,2,101
428267,103,0,0,103
428292,105,2,1,102
428315,109,4,2,103
428340,108,4,1,103
428364,101,1,2,98
428386,101,0,1,100
428411,104,-1,1,104
428435,104,1,0,103
428459,105,1,3,101
428483,106,2,1,103
428507,105,2,2,101
428530,105,2,0,103
428555,103,1,0,102
428579,105,2,1,102
428602,102,0,1,101
428627,106,0,3,103
428650,102,0,1,101
428675,102,2,0,100
428698,105,2,0,103
428722,98,0,0,98
428745,103,1,1,101
428768,108,3,0,105
428792,108,1,5,102
428816,101,0,1,100
428840,102,0,1,101
428863,100,0,0,100
428888,107,0,1,106
428911,108,4,1,103
428935,104,3,2,99
428959,102,2,0,100
428982,106,0,2,104
429007,100,0,-1,101
429031,113,5,1,107
429055,99,0,0,99
429077,96,-1,0,97
429100,104,1,-1,104
429124,105,2,0,103
429149,112,3,2,107
429173,99,0,0,99
429194,99,1,1,97
429217,100,1,-1,100
429241,106,0,0,106
429265,104,1,0,103
429289,108,4,1,103
429313,103,2,3,98
429335,100,0,2,98
429359,104,1,1,102
429382,110,2,2,106
429407,99,1,0,98
429429,108,1,4,103
429452,99,0,0,99
429475,102,0,0,102
429498,107,2,1,104
429522,108,2,2,104
429546,103,2,0,101
429570,100,0,0,100
429593,105,2,0,103
429618,100,0,0,100
429642,106,2,2,102
429665,104,0,0,104
429690,101,3,-1,99
429713,104,4,0,100
429738,104,1,1,102
429761,102,0,0,102
429785,105,1,1,103
429809,102,-1,2,101
429834,98,2,0,96
429856,108,2,3,103
429880,112,5,1,106
429904,106,2,2,102
429927,102,1,2,99
429951,99,1,0,98
429972,106,0,2,104
429996,108,2,2,104
430020,106,0,3,103
430044,102,0,2,100
430068,99,0,0,99
430090,98,0,-1,99
430113,107,3,0,104
430137,107,4,0,103
430161,106,3,1,102
430184,103,0,1,102
430209,100,1,0,99
430231,107,2,2,103
430255,114,2,5,107
430279,103,2,0,101
430303,102,2,2,98
430326,104,1,2,101
430350,105,0,0,105
430374,109,4,2,103
430397,110,3,1,106
430422,96,2,1,93
430443,102,2,0,100
430467,109,2,-1,108
430492,106,3,4,99
430515,106,3,1,102
430540,110,4,5,101
430563,104,3,1,100
430587,106,1,-1,106
430612,103,0,0,103
430636,100,0,0,100
430659,104,2,3,99
430683,108,5,2,101
430706,107,0,0,107
430730,106,3,0,103
430755,107,5,6,96
430777,108,5,0,103
430801,110,2,5,103
430825,106,3,3,100
430849,109,0,5,104
430873,106,2,0,104
430897,104,2,4,98
430919,103,3,0,100
430944,110,2,5,103
430968,107,3,2,102
430991,109,2,3,104
431016,104,0,4,100
431039,102,2,2,98
431062,108,2,4,102
431086,105,1,0,104
431110,104,1,1,102
431134,101,0,1,100
431158,107,2,1,104
431182,108,5,1,102
431206,108,4,2,102
431230,104,1,0,103
431253,103,0,1,102
431278,101,0,2,99
431300,103,-1,2,102
431325,105,2,0,103
431350,106,3,0,103
431373,107,4,1,102
431397,107,2,3,102
431421,102,0,2,100
431445,106,0,3,103
431469,107,2,1,104
431493,106,1,4,101
431516,103,0,2,101
431541,109,3,3,103
431565,107,4,2,101
431588,106,2,3,101
431613,105,1,0,104
431636,102,0,1,101
431660,103,-1,3,101
431685,103,0,0,103
431709,103,5,-1,99
431733,105,3,2,100
431757,103,0,0,103
431781,104,3,2,99
431804,105,2,1,102
431828,104,0,2,102
431851,104,1,3,100
431876,109,5,3,101
431899,104,0,2,102
431923,105,0,3,102
431948,106,2,1,103
431971,108,3,3,102
431995,102,0,-1,103
432020,101,2,0,99
432043,109,2,2,105
432067,104,0,2,102
432091,98,0,0,98
432112,107,2,1,104
432137,101,0,1,100
432161,104,1,0,103
432184,105,1,3,101
432209,102,3,-1,100
432233,106,0,3,103
432257,106,1,4,101
432281,102,0,1,101
432305,101,0,0,101
432329,108,2,3,103
432353,104,2,0,102
432377,111,4,3,104
432401,100,1,0,99
432424,107,1,4,102
432447,103,0,0,103
432472,103,1,1,101
432495,103,1,0,102
432519,99,1,0,98
432542,103,1,1,101
432565,114,4,3,107
432589,104,3,0,101
432613,103,0,6,97
432636,109,2,4,103
432659,111,1,2,108
432684,101,3,1,97
432706,101,2,0,99
432729,105,2,0,103
432753,116,6,6,104
432777,104,0,0,104
432802,103,3,2,98
432824,102,1,3,98
432847,105,1,2,102
432871,105,3,-1,103
432896,107,2,1,104
432919,101,3,0,98
432943,108,4,4,100
432966,104,0,0,104
432990,102,2,-1,101
433016,104,1,0,103
433039,111,5,4,102
433063,106,6,1,99
433086,102,0,2,100
433110,107,0,1,106
433134,128,5,6,117
433158,105,6,5,94
433180,107,11,11,85
433206,121,4,0,117
433230,119,10,7,102
433254,115,7,3,105
433279,97,0,1,96
433300,98,1,0,97
433322,102,0,0,102
433346,114,3,2,109
433370,103,0,0,103
433393,102,3,4,95
433417,106,4,5,97
433440,110,1,2,107
433463,108,0,1,107
433488,107,4,3,100
433511,98,0,-2,100
433536,100,0,1,99
433558,106,2,3,101
433582,107,2,0,105
433606,105,2,0,103
433630,108,4,2,102
433654,99,0,1,98
433676,102,0,2,100
433700,105,0,0,105
433723,109,2,5,102
433748,107,2,0,105
433771,106,4,1,101
433795,105,3,2,100
433819,106,0,5,101
433843,105,0,1,104
433868,108,1,3,104
433891,103,6,2,95
433914,105,1,2,102
433938,117,7,3,107
433962,112,8,6,98
433984,125,0,3,122
434009,100,10,6,84
434032,102,5,5,92
434055,111,2,1,108
434080,117,7,0,110
434103,109,6,0,103
434127,103,4,6,93
434150,104,1,3,100
434174,115,2,5,108
434198,114,3,4,107
434222,104,2,1,101
434245,99,3,1,95
434268,111,5,4,102
434292,111,4,2,105
434315,107,1,2,104
434340,103,0,1,102
434363,104,2,2,100
434387,101,0,1,100
434411,109,3,1,105
434435,107,2,2,103
434458,101,2,0,99
434482,101,0,-1,102
434507,105,1,2,102
434531,102,1,0,101
434555,104,0,0,104
434578,107,2,5,100
434603,106,3,4,99
434625,114,2,4,108
434649,104,0,3,101
434673,97,1,0,96
434695,110,1,3,106
434719,110,8,2,100
434743,109,6,0,103
434767,116,6,5,105
434790,118,10,7,101
434816,107,6,8,93
434838,129,18,4,107
434864,107,0,5,102
434887,118,6,2,110
434911,94,0,0,94
434934,109,6,9,94
434956,117,6,7,104
434980,108,2,1,105
435004,104,0,1,103
435028,106,1,5,100
435051,103,7,2,94
435075,106,2,1,103
435098,92,1,1,90
435120,113,3,8,102
435145,116,4,7,105
435168,105,2,5,98
435191,131,10,9,112
435216,93,6,5,82
435238,115,3,15,97
435262,133,6,7,120
435286,118,0,18,100
435310,99,9,-2,92
435334,103,0,8,95
435356,131,8,17,106
435381,115,4,1,110
435406,119,3,16,100
435430,116,7,10,99
435454,113,7,3,103
435478,110,1,11,98
435502,110,4,8,98
435524,113,4,1,108
435549,108,3,0,105
435573,107,3,7,97
435595,97,2,0,95
435618,106,0,2,104
435641,123,10,6,107
435667,107,3,1,103
435690,96,0,4,92
435712,101,2,-1,100
435737,114,0,3,111
435761,106,0,0,106
435785,104,6,5,93
435808,103,2,3,98
435831,111,2,4,105
435854,110,1,3,106
435879,107,1,3,103
435902,101,2,3,96
435925,103,1,0,102
435949,103,2,0,101
435973,110,5,0,105
435998,104,2,1,101
436021,103,1,3,99
436044,99,-1,0,100
436068,103,1,0,102
436092,104,0,0,104
436115,104,1,0,103
436140,106,6,1,99
436162,106,5,0,101
436186,108,4,0,104
436210,102,-1,0,103
436235,106,5,2,99
436258,102,-1,-1,104
436284,103,4,1,98
436307,109,3,1,105
436331,104,1,1,102
436355,107,4,3,100
436378,102,0,0,102
436403,108,0,2,106
436427,106,4,3,99
436449,101,1,1,99
436473,112,0,5,107
436496,104,1,0,103
436520,104,5,1,98
436543,104,4,0,100
436567,103,0,1,102
436590,118,8,0,110
436615,97,3,0,94
436636,111,10,2,99
436661,118,7,5,106
436685,110,4,6,100
436708,113,4,3,106
436733,105,5,3,97
436755,112,4,4,104
436779,102,0,0,102
436803,112,0,9,103
436827,114,5,9,100
436850,104,3,0,101
436875,109,4,0,105
436899,107,5,2,100
436922,108,0,6,102
436947,106,4,2,100
436970,111,0,7,104
436995,114,0,6,108
437018,108,6,3,99
437041,105,3,4,98
437065,100,0,0,100
437088,112,1,6,105
437112,107,2,3,102
437136,104,1,0,103
437160,105,3,2,100
437183,107,2,4,101
437208,109,0,6,103
437231,105,3,5,97
437254,108,0,7,101
437279,114,8,5,101
437302,107,3,4,100
437327,110,3,3,104
437350,97,0,0,97
437372,110,5,2,103
437396,104,2,2,100
437420,106,0,2,104
437443,104,0,2,102
437468,100,0,2,98
437490,114,4,3,107
437514,115,2,8,105
437539,112,10,3,99
437562,108,13,5,90
437586,131,4,11,116
437611,126,14,3,109
437636,106,6,12,88
437660,108,6,4,98
437683,108,2,2,104
437707,113,3,0,110
437731,103,3,-1,101
437756,104,5,4,95
437778,113,5,6,102
437803,113,4,1,108
437826,121,14,8,99
437850,103,0,11,92
437874,120,12,4,104
437899,116,10,4,102
437925,110,0,4,106
437948,112,2,3,107
437972,88,1,1,86
437994,108,7,0,101
438018,123,3,10,110
438042,118,3,5,110
438067,98,2,0,96
438089,101,1,3,97
438111,111,8,1,102
438136,103,4,1,98
438158,117,7,5,105
438182,107,2,3,102
438206,121,10,5,106
438231,110,9,0,101
438254,100,2,5,93
438278,104,6,0,98
438300,118,1,12,105
438326,130,9,3,118
438350,109,11,8,90
438373,98,7,3,88
438396,112,5,0,107
438419,117,2,2,113
438443,105,4,0,101
438467,104,5,0,99
438490,107,5,2,100
438513,105,4,2,99
438537,115,2,5,108
438561,116,5,3,108
438584,110,4,10,96
438609,98,1,3,94
438630,106,6,3,97
438653,122,2,7,113
438677,110,3,4,103
438701,108,6,9,93
438724,108,4,1,103
438748,117,3,4,110
438772,116,7,4,105
438796,108,7,3,98
438819,103,3,1,99
438841,110,5,6,99
438865,114,9,4,101
438888,128,10,9,109
438913,109,2,2,105
438937,96,5,2,89
438959,119,9,8,102
438982,118,1,8,109
439007,111,8,1,102
439031,109,4,2,103
439054,107,8,0,99
439078,112,3,10,99
439101,111,3,3,105
439126,104,1,1,102
439149,112,3,5,104
439173,109,2,7,100
439198,108,3,6,99
439220,107,3,0,104
439244,103,0,-1,104
439269,110,9,6,95
439292,108,5,5,98
439314,119,9,6,104
439339,110,3,0,107
439362,103,4,0,99
439385,105,4,1,100
439409,102,0,1,101
439433,107,1,4,102
439458,105,1,1,103
439481,103,3,1,99
439504,104,3,0,101
439528,104,2,1,101
439552,110,5,4,101
439575,108,5,2,101
439600,105,3,0,102
439623,106,1,1,104
439647,106,1,4,101
439672,101,0,0,101
439695,105,-1,4,102
439720,110,2,4,104
439744,104,1,4,99
439767,107,6,0,101
439791,109,3,5,101
439815,109,5,2,102
439839,105,2,2,101
439863,104,3,1,100
439887,109,0,7,102
439910,104,0,2,102
439935,105,0,2,103
439958,106,4,6,96
439981,117,6,10,101
440006,122,6,7,109
440030,113,4,12,97
440054,101,3,2,96
440077,110,3,3,104
440101,122,8,7,107
440125,121,9,4,108
440149,107,6,4,97
440171,102,7,4,91
440195,107,1,5,101
440218,116,3,4,109
440242,110,5,2,103
440267,106,5,2,99
440289,103,3,1,99
440312,104,0,4,100
440336,107,1,3,103
440360,112,2,4,106
440383,111,2,6,103
440408,101,1,2,98
440430,105,5,0,100
440455,113,2,6,105
440479,106,1,3,102
440502,110,0,9,101
440527,109,5,4,100
440550,114,4,5,105
440574,109,2,5,102
440598,108,2,6,100
440622,99,2,1,96
440643,113,7,0,106
440668,108,0,4,104
440692,109,9,6,94
440714,106,1,5,100
440739,123,6,7,110
440762,121,10,2,109
440788,105,3,5,97
440810,105,9,1,95
440833,101,0,0,101
440857,121,2,10,109
440882,111,1,3,107
440906,111,6,6,99
440929,102,9,0,93
440952,108,0,3,105
440975,117,5,4,108
441000,100,1,0,99
441022,110,3,5,102
441046,112,0,13,99
441070,105,0,3,102
441094,114,2,6,106
441119,106,3,-2,105
441143,103,3,3,97
441166,101,2,4,95
441189,112,2,2,108
441213,117,5,6,106
441236,104,0,3,101
441261,99,0,3,96
441282,119,11,4,104
441307,118,14,3,101
441333,118,18,3,97
441356,131,21,8,102
441381,121,7,10,104
441406,111,2,9,100
441430,107,5,3,99
441453,118,7,5,106
441477,103,-2,5,100
441502,103,0,10,93
441526,106,2,2,102
441550,112,6,4,102
441573,123,11,5,107
441599,111,5,7,99
441621,104,4,2,98
441644,112,1,6,105
441668,107,3,6,98
441691,109,3,1,105
441714,104,0,4,100
441739,108,4,4,100
441763,103,2,1,100
441787,130,3,8,119
441811,113,8,0,105
441834,98,10,-1,89
441859,110,2,0,108
441882,118,1,14,103
441907,111,2,3,106
441932,102,2,1,99
441954,103,3,7,93
441977,121,4,7,110
442001,119,15,1,103
442026,117,8,0,109
442049,104,15,0,89
442074,133,17,4,112
442100,118,13,0,105
442124,104,0,3,101
442148,104,4,2,98
442170,111,4,4,103
442195,110,3,4,103
442218,108,3,-1,106
442243,101,0,1,100
442267,103,3,2,98
442290,103,1,0,102
442314,106,0,2,104
442338,109,4,1,104
442362,103,3,1,99
442385,99,1,0,98
442407,103,-1,0,104
442431,105,1,1,103
442456,104,2,0,102
442479,104,0,4,100
442503,100,0,0,100
442528,109,3,3,103
442551,111,6,3,102
442575,106,2,1,103
442599,100,0,4,96
442622,110,-1,5,106
442646,109,2,7,100
442671,109,0,8,101
442694,108,2,3,103
442719,109,7,3,99
442742,114,3,8,103
442765,110,3,1,106
442790,112,1,8,103
442813,100,0,4,96
442836,108,2,8,98
442859,114,4,4,106
442883,122,0,4,118
442906,106,0,7,99
442930,99,6,5,88
442951,121,4,6,111
442975,120,12,7,101
443001,121,14,3,104
443025,110,3,3,104
443049,107,5,5,97
443072,119,10,8,101
443097,113,6,11,96
443121,141,22,4,115
443146,121,3,12,106
443171,108,16,1,91
443195,103,10,2,91
443219,123,9,6,108
443242,131,13,6,112
443268,109,0,9,100
443291,100,7,-1,94
443316,102,3,0,99
443339,107,1,3,103
443362,141,28,3,110
443388,125,12,2,111
443412,129,25,7,97
443436,124,22,0,102
443461,123,5,16,102
443486,135,19,8,108
443511,112,10,0,102
443536,107,4,5,98
443559,106,-1,11,96
443584,113,1,10,102
443609,108,-1,3,106
443633,107,0,8,99
443657,114,6,11,97
443681,120,6,11,103
443705,146,37,11,98
443731,131,13,3,115
443755,134,32,9,93
443779,117,17,4,96
443803,116,4,9,103
443827,124,6,9,109
443852,117,13,1,103
443876,125,26,5,94
443900,124,17,0,107
443925,127,16,8,103
443950,124,19,4,101
443974,112,10,7,95
443999,122,0,17,105
444024,119,12,5,102
444049,144,27,16,101
444075,118,6,9,103
444098,113,4,8,101
444123,123,13,13,97
444148,110,7,6,97
444170,128,2,15,111
444196,112,3,12,97
444219,106,6,1,99
444242,121,8,8,105
444266,98,3,1,94
444288,104,-1,0,105
444312,109,0,6,103
444337,108,4,1,103
444361,107,-1,8,100
444386,121,2,17,102
444411,110,6,5,99
444433,120,9,7,104
444458,121,9,8,104
444481,116,13,4,99
444505,112,6,0,106
444529,109,8,0,101
444553,99,2,0,97
444575,115,11,3,101
444600,118,2,12,104
444625,122,6,4,112
444649,106,8,0,98
444672,96,1,2,93
444693,111,1,8,102
444718,118,2,5,111
444741,112,4,4,104
444765,104,6,1,97
444789,104,1,7,96
444811,115,2,10,103
444836,113,3,0,110
444860,104,0,2,102
444884,106,5,5,96
444906,111,6,6,99
444930,113,5,-1,109
444954,110,0,5,105
444978,102,2,5,95
445002,101,1,1,99
445024,114,8,2,104
445049,109,4,0,105
445072,105,5,2,98
445095,110,8,2,100
445119,113,9,2,102
445143,107,1,5,101
445166,110,4,0,106
445191,104,2,1,101
445215,101,3,0,98
445237,110,2,4,104
445262,107,5,0,102
445285,105,1,2,102
445309,103,3,2,98
445332,108,5,-1,104
445357,103,2,1,100
445381,104,2,0,102
445405,107,2,5,100
445429,107,1,5,101
445453,112,2,4,106
445477,106,5,-1,102
445501,100,0,0,100
445526,102,2,0,100
445549,100,0,3,97
445572,106,0,1,105
445596,107,6,2,99
445619,112,5,4,103
445643,105,4,5,96
445666,112,0,7,105
445690,113,3,7,103
445714,105,0,10,95
445738,113,10,1,102
445762,114,8,2,104
445787,118,0,12,106
445812,110,0,11,99
445835,110,1,8,101
445860,112,6,3,103
445883,104,0,-1,105
445908,105,6,4,95
445931,114,7,2,105
445955,119,6,7,106
445979,106,3,0,103
446003,100,2,4,94
446026,97,0,3,94
446048,115,2,5,108
446072,123,4,6,113
446095,104,0,2,102
446120,96,2,2,92
446141,99,0,2,97
446163,116,4,3,109
446187,120,7,3,110
446211,101,2,1,98
446233,101,2,5,94
446257,102,0,6,96
446279,115,3,4,108
446303,121,5,2,114
446328,101,3,1,97
446350,96,0,1,95
446372,102,-1,1,102
446397,110,1,0,109
446421,121,5,9,107
446445,104,2,4,98
446468,106,8,1,97
446490,102,0,1,101
446515,116,5,2,109
446539,112,8,2,102
446562,107,9,0,98
446586,107,8,1,98
446608,107,2,3,102
446632,113,1,1,111
446656,113,9,6,98
446679,107,5,5,97
446701,108,10,0,98
446726,129,15,4,110
446751,115,3,3,109
446774,101,4,2,95
446798,106,10,1,95
446821,117,6,7,104
446846,120,4,3,113
446869,117,6,10,101
446894,93,1,0,92
446916,106,7,1,98
446939,112,3,2,107
446962,117,8,4,105
446987,118,17,3,98
447011,106,5,0,101
447034,118,14,6,98
447059,114,4,7,103
447082,129,4,14,111
447107,102,4,-2,100
447132,101,0,2,99
447155,113,7,1,105
447180,118,15,6,97
447203,104,3,2,99
447226,110,3,3,104
447250,95,0,1,94
447272,116,8,5,103
447295,109,0,3,106
447320,115,8,4,103
447343,106,2,6,98
447366,101,8,-2,95
447391,120,5,4,111
447414,121,7,7,107
447438,105,7,-1,99
447462,109,0,15,94
447486,109,0,7,102
447510,126,8,8,110
447534,110,6,3,101
447557,102,2,5,95
447581,104,4,2,98
447604,112,4,3,105
447627,132,13,9,110
447653,109,12,-1,98
447677,97,3,2,92
447699,118,14,0,104
447724,135,13,20,102
447750,107,5,-1,103
447776,122,14,5,103
447800,94,-2,2,94
447823,105,3,0,102
447847,115,8,1,106
447871,115,3,4,108
447894,98,0,5,93
447917,104,1,6,97
447939,116,3,5,108
447963,103,0,1,102
447988,107,3,2,102
448011,113,5,8,100
448035,107,5,3,99
448058,108,0,1,107
448082,105,5,0,100
448105,110,1,5,104
448130,109,10,7,92
448153,112,3,1,108
448178,100,0,1,99
448201,109,5,12,92
448224,134,21,3,110
448250,138,25,16,97
448274,108,1,6,101
448298,147,17,13,117
448324,94,5,8,81
448346,153,8,25,120
448370,136,14,18,104
448397,134,14,19,101
448423,114,0,2,112
448447,120,18,4,98
448471,114,9,6,99
448493,101,1,4,96
448517,122,15,1,106
448542,113,8,7,98
448564,116,7,4,105
448589,110,3,4,103
448612,114,10,4,100
448637,108,4,3,101
448661,102,0,0,102
448685,113,3,2,108
448709,97,-1,3,95
448732,100,0,0,100
448756,109,0,3,106
448780,103,0,4,99
448803,111,0,6,105
448826,108,3,1,104
448851,100,3,2,95
448873,111,5,4,102
448897,117,6,2,109
448921,101,2,0,99
448944,103,7,2,94
448966,115,1,3,111
448991,109,5,1,103
449015,104,4,0,100
449038,104,2,2,100
449063,102,2,0,100
449086,106,1,2,103
449111,104,0,0,104
449134,101,2,0,99
449157,107,3,4,100
449182,106,4,2,100
449205,101,-1,0,102
449230,104,0,0,104
449254,106,3,0,103
449278,100,4,0,96
449300,103,1,0,102
449325,107,2,0,105
449348,105,1,2,102
449373,107,4,2,101
449397,101,2,0,99
449419,101,0,-1,102
449445,109,3,0,106
449468,103,1,1,101
449492,105,2,0,103
449516,101,1,0,100
449540,101,0,1,100
449563,106,1,0,105
449588,106,1,3,102
449612,104,3,0,101
449635,102,1,1,100
449660,102,2,1,99
449682,107,3,0,104
449707,103,0,0,103
449730,103,0,0,103
449754,102,2,0,100
449778,108,5,2,101
449802,107,3,2,102
449826,103,1,0,102
449850,105,0,0,105
449874,104,3,2,99
449896,106,4,0,102
449921,101,2,1,98
449943,109,2,0,107
449967,107,2,1,104
449991,104,0,3,101
450015,100,3,3,94
450038,103,0,4,99
450061,120,9,2,109
450085,124,6,7,111
450109,98,0,3,95
450131,104,2,5,97
450153,107,0,2,105
450178,114,6,0,108
450201,105,1,5,99
450224,101,2,1,98
450247,107,1,3,103
450271,106,3,0,103
450295,107,3,2,102
450319,103,3,1,99
450342,104,0,2,102
450365,107,0,2,105
450390,104,3,1,100
450413,107,4,1,102
450438,110,2,6,102
450462,100,0,0,100
450485,106,2,2,102
450510,107,3,3,101
450533,111,5,2,104
450557,104,2,0,102
450581,100,1,0,99
450604,101,1,0,100
450627,103,0,0,103
450652,103,-1,1,103
450677,105,5,0,100
450700,110,6,3,101
450725,102,0,0,102
450748,107,1,3,103
450773,101,0,0,101
450796,106,2,1,103
450820,102,0,1,101
450844,109,3,2,104
450868,105,5,0,100
450892,105,5,0,100
450916,107,0,2,105
450940,110,3,0,107
450963,100,1,2,97
450987,105,2,5,98
451009,109,5,2,102
451033,106,3,0,103
451057,103,3,0,100
451081,103,1,1,101
451106,107,2,0,105
451129,108,5,2,101
451153,94,0,0,94
451175,109,2,1,106
451199,107,0,2,105
451222,109,2,4,103
451247,108,5,2,101
451270,98,0,1,97
451292,102,2,0,100
451317,113,4,1,108
451340,111,4,3,104
451364,93,0,-1,94
451387,105,-1,4,102
451412,112,0,5,107
451436,104,0,3,101
451460,101,0,2,99
451482,106,1,2,103
451507,110,4,2,104
451531,114,7,1,106
451554,101,5,1,95
451578,97,-1,1,97
451600,111,2,0,109
451624,108,1,3,104
451648,97,0,-1,98
451671,103,1,2,100
451694,104,4,0,100
451719,108,4,4,100
451743,107,3,1,103
451766,104,1,1,102
451791,102,0,3,99
451813,101,-1,-1,103
451840,102,0,-2,104
451864,102,2,4,96
451887,107,4,0,103
451911,110,6,2,102
451935,100,0,1,99
451958,103,0,1,102
451982,104,1,0,103
452006,99,0,2,97
452027,108,0,5,103
452052,111,3,5,103
452075,105,3,1,101
452099,104,0,4,100
452123,108,1,5,102
452147,109,7,1,101
452172,112,5,3,104
452195,109,1,4,104
452219,114,2,8,104
452243,103,2,1,100
452267,104,1,0,103
452290,99,3,-2,98
452314,107,4,2,101
452337,115,8,8,99
452360,117,0,6,111
452385,111,2,7,102
452408,94,3,1,90
452430,105,2,0,103
452454,114,0,4,110
452478,100,2,1,97
452500,98,2,0,96
452523,114,5,0,109
452546,110,3,1,106
452571,94,1,1,92
452592,107,0,2,105
452616,109,2,3,104
452641,105,1,5,99
452663,109,4,-1,106
452688,101,0,2,99
452711,116,5,5,106
452735,109,5,4,100
452758,106,0,8,98
452782,114,5,3,106
452805,108,5,4,99
452828,118,5,13,100
452854,118,7,9,102
452877,99,0,4,95
452899,106,2,5,99
452922,112,4,4,104
452946,117,3,6,108
452970,102,0,4,98
452993,106,0,5,101
453016,115,2,9,104
453041,108,2,6,100
453065,107,0,6,101
453088,104,3,2,99
453112,116,2,9,105
453135,116,5,10,101
453160,117,8,4,105
453184,112,5,5,102
453208,102,0,1,101
453231,107,3,4,100
453256,113,3,7,103
453280,104,3,0,101
453304,109,3,4,102
453328,114,6,5,103
453351,106,5,0,101
453376,109,5,1,103
453399,107,3,0,104
453423,105,1,4,100
453447,113,7,4,102
453471,105,3,1,101
453495,105,3,0,102
453519,115,6,5,104
453543,111,4,6,101
453567,111,7,4,100
453591,114,4,4,106
453614,108,3,2,103
453639,97,1,0,96
453660,103,2,2,99
453683,108,2,0,106
453708,111,0,5,106
453731,104,4,2,98
453754,108,6,5,97
453777,104,1,0,103
453801,110,4,3,103
453824,108,2,0,106
453849,101,3,2,96
453871,108,3,5,100
453895,111,2,2,107
453920,104,1,4,99
453942,105,3,0,102
453967,105,2,1,102
453990,105,3,4,98
454013,109,3,0,106
454037,108,3,3,102
454061,100,2,0,98
454083,106,0,3,103
454108,104,0,1,103
454132,104,-1,6,99
454155,115,6,4,105
454180,105,2,3,100
454203,105,1,3,101
454227,101,0,1,100
454251,107,0,2,105
454275,110,4,2,104
454299,98,2,1,95
454321,109,2,6,101
454345,108,6,3,99
454368,117,9,10,98
454392,124,4,5,115
454415,102,6,4,92
454439,122,16,11,95
454463,125,3,15,107
454488,115,5,3,107
454512,111,5,0,106
454536,100,8,0,92
454559,112,6,5,101
454583,122,3,9,110
454607,114,7,0,107
454631,106,1,10,95
454655,120,9,11,100
454679,105,2,-1,104
454705,102,2,0,100
454729,107,-1,5,103
454753,114,5,6,103
454778,108,5,0,103
454801,102,1,2,99
454824,105,4,2,99
454847,109,1,6,102
454871,107,-1,3,105
454895,103,0,2,101
454920,100,0,1,99
454943,101,2,0,99
454966,106,2,1,103
454990,111,4,3,104
455013,103,4,0,99
455037,110,0,7,103
455060,102,1,0,101
455084,105,0,5,100
455108,108,3,2,103
455132,110,3,10,97
455156,110,3,1,106
455180,109,0,3,106
455204,100,1,5,94
455226,112,6,6,100
455251,112,2,7,103
455274,104,1,0,103
455299,107,2,1,104
455322,106,3,3,100
455346,101,0,3,98
455370,111,5,2,104
455393,113,0,5,108
455417,101,0,5,96
455440,105,5,0,100
455464,105,1,2,102
455487,107,3,-1,105
455513,110,4,3,103
455536,112,7,3,102
455560,106,1,2,103
455585,100,2,0,98
455607,111,3,4,104
455632,110,4,1,105
455655,103,0,3,100
455679,102,0,2,100
455703,100,0,0,100
455727,106,2,1,103
455750,115,4,3,108
455775,101,1,4,96
455798,103,0,2,101
455821,108,6,2,100
455846,109,4,0,105
455869,105,2,0,103
455893,102,2,2,98
455916,105,0,5,100
455940,109,2,5,102
455964,105,3,-1,103
455989,112,4,2,106
456013,96,-1,0,97
456036,107,1,5,101
456060,110,5,1,104
456083,104,0,2,102
456108,105,1,1,103
456131,104,1,4,99
456154,103,1,2,100
456178,106,0,1,105
456202,101,0,0,101
456226,106,4,3,99
