,Time,xVolt,yVolt
65767,392912,1646,1656
65768,392915,1643,1640
65769,392918,1646,1650
65770,392921,1650,1653
65771,392924,1650,1662
65772,392927,1646,1646
65773,392931,1646,1643
65774,392934,1640,1662
65775,392937,1653,1646
65776,392940,1653,1656
65777,392943,1633,1653
65778,392946,1656,1669
65779,392949,1666,1662
65780,392952,1656,1656
65781,392955,1656,1653
65782,392958,1650,1666
65783,392961,1646,1650
65784,392964,1646,1653
65785,392967,1656,1653
65786,392970,1646,1646
65787,392974,1646,1653
65788,392977,1640,1653
65789,392980,1633,1643
65790,392983,1630,1646
65791,392986,1653,1633
65792,392989,1653,1656
65793,392992,1650,1656
65794,392995,1640,1653
65795,392998,1643,1656
65796,393001,1650,1633
65797,393004,1653,1653
65798,393007,1653,1653
65799,393010,1653,1659
65800,393013,1662,1653
65801,393017,1662,1656
65802,393020,1656,1653
65803,393023,1656,1669
65804,393026,1659,1653
65805,393029,1662,1656
65806,393032,1659,1653
65807,393035,1656,1650
65808,393038,1656,1646
65809,393041,1656,1656
65810,393044,1675,1650
65811,393047,1662,1656
65812,393050,1675,1656
65813,393053,1656,1653
65814,393056,1669,1653
65815,393060,1679,1653
65816,393063,1662,1640
65817,393066,1662,1653
65818,393069,1656,1659
65819,393072,1672,1653
65820,393075,1669,1656
65821,393078,1662,1659
65822,393081,1672,1650
65823,393084,1662,1666
65824,393087,1662,1662
65825,393090,1666,1662
65826,393093,1669,1662
65827,393096,1672,1646
65828,393099,1659,1662
65829,393103,1662,1656
65830,393106,1672,1659
65831,393109,1672,1662
65832,393112,1675,1659
65833,393115,1666,1662
65834,393118,1659,1646
65835,393121,1666,1637
65836,393124,1659,1653
65837,393127,1669,1653
65838,393130,1656,1643
65839,393133,1656,1640
65840,393135,1656,1643
65841,393138,1662,1650
65842,393141,1659,1653
65843,393145,1672,1656
65844,393148,1666,1640
65845,393151,1662,1643
65846,393154,1650,1653
65847,393157,1653,1653
65848,393160,1656,1653
65849,393163,1653,1643
65850,393166,1656,1653
65851,393169,1650,1653
65852,393172,1659,1653
65853,393175,1643,1662
65854,393178,1643,1662
65855,393181,1659,1643
65856,393184,1659,1643
65857,393188,1666,1650
65858,393191,1659,1656
65859,393194,1656,1653
65860,393197,1653,1646
65861,393200,1646,1640
65862,393203,1659,1646
65863,393206,1659,1643
65864,393209,1659,1646
65865,393212,1650,1653
65866,393215,1637,1650
65867,393218,1646,1637
65868,393221,1637,1650
65869,393224,1653,1653
65870,393227,1656,1656
65871,393231,1646,1653
65872,393234,1653,1653
65873,393237,1653,1662
65874,393240,1646,1653
65875,393243,1656,1656
65876,393246,1650,1646
65877,393249,1637,1662
65878,393252,1653,1659
65879,393255,1640,1662
65880,393258,1643,1659
65881,393261,1672,1659
65882,393264,1650,1646
65883,393267,1646,1656
65884,393270,1653,1659
65885,393274,1646,1653
65886,393277,1656,1659
65887,393280,1643,1659
65888,393283,1659,1643
65889,393286,1659,1653
65890,393289,1653,1650
65891,393292,1656,1662
65892,393295,1662,1656
65893,393298,1662,1646
65894,393301,1675,1656
65895,393304,1666,1659
65896,393307,1672,1643
65897,393310,1672,1643
65898,393313,1675,1656
65899,393317,1669,1646
65900,393320,1656,1656
65901,393323,1666,1650
65902,393326,1669,1656
65903,393329,1656,1643
65904,393332,1656,1646
65905,393335,1662,1643
65906,393338,1656,1646
65907,393341,1656,1643
65908,393344,1669,1659
65909,393347,1659,1650
65910,393350,1662,1633
65911,393353,1659,1643
65912,393356,1666,1646
65913,393360,1653,1653
65914,393363,1666,1653
65915,393366,1666,1650
65916,393369,1666,1643
65917,393372,1669,1650
65918,393375,1656,1653
65919,393378,1662,1646
65920,393381,1659,1646
65921,393384,1656,1650
65922,393387,1653,1662
65923,393390,1666,1653
65924,393393,1666,1653
65925,393395,1659,1650
65926,393398,1656,1653
65927,393402,1650,1637
65928,393405,1669,1643
65929,393408,1666,1653
65930,393411,1653,1646
65931,393414,1659,1653
65932,393417,1659,1640
65933,393420,1656,1640
65934,393423,1659,1656
65935,393426,1662,1643
65936,393429,1662,1650
65937,393432,1656,1640
65938,393435,1656,1646
65939,393438,1659,1646
65940,393441,1659,1659
65941,393445,1672,1633
65942,393448,1653,1640
65943,393451,1666,1643
65944,393454,1646,1640
65945,393457,1662,1646
65946,393460,1656,1662
65947,393463,1650,1653
65948,393466,1643,1653
65949,393469,1646,1653
65950,393472,1666,1653
65951,393475,1662,1662
65952,393478,1659,1656
65953,393481,1653,1646
65954,393484,1653,1662
65955,393488,1656,1650
65956,393491,1653,1659
65957,393494,1659,1662
65958,393497,1659,1666
65959,393500,1643,1646
65960,393503,1646,1653
65961,393506,1669,1659
65962,393509,1666,1650
65963,393512,1662,1650
65964,393515,1643,1653
65965,393518,1650,1659
65966,393521,1653,1675
65967,393524,1646,1662
65968,393528,1650,1656
65969,393531,1653,1646
65970,393534,1650,1653
65971,393537,1656,1650
65972,393540,1656,1662
65973,393543,1662,1659
65974,393546,1653,1653
65975,393549,1656,1659
65976,393552,1659,1646
65977,393555,1656,1653
65978,393558,1659,1656
65979,393561,1659,1646
65980,393564,1646,1640
65981,393567,1653,1653
65982,393571,1666,1656
65983,393574,1666,1653
65984,393577,1650,1643
65985,393580,1656,1650
65986,393583,1656,1653
65987,393586,1653,1659
65988,393589,1662,1643
65989,393592,1662,1656
65990,393595,1666,1646
65991,393598,1650,1650
65992,393601,1653,1653
65993,393604,1669,1659
65994,393607,1666,1659
65995,393610,1653,1653
65996,393614,1666,1656
65997,393617,1675,1643
65998,393620,1662,1646
65999,393623,1662,1646
66000,393626,1656,1659
66001,393629,1653,1646
66002,393632,1643,1643
66003,393635,1656,1643
66004,393638,1653,1650
66005,393641,1672,1650
66006,393644,1666,1653
66007,393647,1653,1650
66008,393650,1650,1646
66009,393653,1662,1650
66010,393657,1666,1650
66011,393659,1666,1659
66012,393662,1666,1653
66013,393665,1669,1633
66014,393668,1659,1650
66015,393671,1666,1653
66016,393674,1659,1646
66017,393677,1662,1656
66018,393680,1656,1662
66019,393683,1659,1646
66020,393686,1653,1662
66021,393689,1650,1656
66022,393692,1653,1662
66023,393695,1659,1653
66024,393699,1659,1646
66025,393702,1650,1650
66026,393705,1669,1646
66027,393708,1662,1659
66028,393711,1659,1659
66029,393714,1650,1646
66030,393717,1656,1640
66031,393720,1666,1653
66032,393723,1656,1653
66033,393726,1653,1646
66034,393729,1659,1656
66035,393732,1650,1646
66036,393735,1666,1646
66037,393738,1662,1662
66038,393742,1659,1666
66039,393745,1656,1646
66040,393748,1662,1643
66041,393751,1659,1637
66042,393754,1653,1659
66043,393757,1659,1656
66044,393760,1662,1662
66045,393763,1666,1653
66046,393766,1653,1640
66047,393769,1656,1659
66048,393772,1656,1666
66049,393775,1656,1653
66050,393778,1646,1656
66051,393781,1650,1643
66052,393785,1656,1646
66053,393788,1653,1666
66054,393791,1659,1662
66055,393794,1659,1666
66056,393797,1653,1659
66057,393800,1653,1653
66058,393803,1650,1653
66059,393806,1653,1656
66060,393809,1653,1650
66061,393812,1653,1650
66062,393815,1653,1650
66063,393818,1640,1653
66064,393821,1640,1653
66065,393824,1653,1662
66066,393828,1659,1662
66067,393831,1643,1656
66068,393834,1656,1653
66069,393837,1656,1656
66070,393840,1679,1646
66071,396946,1653,1633
66072,396949,1650,1646
66073,396952,1650,1656
66074,396955,1656,1650
66075,396958,1666,1646
66076,396961,1659,1650
66077,396964,1656,1637
66078,396967,1656,1656
66079,396970,1653,1653
66080,396973,1666,1656
66081,396976,1662,1656
66082,396979,1666,1653
66083,396982,1675,1656
66084,396986,1659,1659
66085,396989,1659,1653
66086,396992,1669,1659
66087,396995,1659,1659
66088,396998,1656,1640
66089,397001,1653,1650
66090,397004,1656,1659
66091,397007,1666,1650
66092,397010,1662,1643
66093,397013,1640,1643
66094,397016,1653,1646
66095,397019,1659,1656
66096,397022,1659,1646
66097,397025,1653,1659
66098,397029,1659,1650
66099,397032,1653,1650
66100,397035,1650,1656
66101,397038,1650,1643
66102,397041,1662,1669
66103,397044,1672,1650
66104,397047,1659,1646
66105,397050,1669,1646
66106,397052,1659,1646
66107,397055,1662,1662
66108,397058,1669,1650
66109,397061,1650,1650
66110,397064,1662,1653
66111,397067,1650,1653
66112,397071,1666,1656
66113,397074,1672,1646
66114,397077,1672,1650
66115,397080,1653,1637
66116,397083,1656,1643
66117,397086,1646,1653
66118,397089,1659,1650
66119,397092,1669,1637
66120,397095,1650,1640
66121,397098,1650,1646
66122,397101,1653,1646
66123,397104,1653,1650
66124,397107,1656,1653
66125,397110,1653,1659
66126,397114,1650,1646
66127,397117,1653,1633
66128,397120,1659,1656
66129,397123,1659,1653
66130,397126,1643,1659
66131,397129,1659,1659
66132,397132,1666,1643
66133,397135,1659,1646
66134,397138,1666,1656
66135,397141,1679,1653
66136,397144,1653,1650
66137,397147,1656,1646
66138,397150,1666,1650
66139,397153,1662,1643
66140,397157,1669,1653
66141,397160,1656,1662
66142,397163,1666,1646
66143,397166,1646,1656
66144,397169,1650,1653
66145,397172,1653,1656
66146,397175,1659,1650
66147,397178,1646,1656
66148,397181,1646,1653
66149,397184,1650,1637
66150,397187,1662,1656
66151,397190,1656,1656
66152,397193,1656,1656
66153,397196,1653,1656
66154,397200,1650,1656
66155,397203,1650,1650
66156,397206,1656,1656
66157,397209,1669,1662
66158,397212,1650,1653
66159,397215,1656,1643
66160,397218,1653,1653
66161,397221,1653,1662
66162,397224,1659,1662
66163,397227,1666,1646
66164,397230,1653,1650
66165,397233,1650,1653
66166,397236,1659,1653
66167,397240,1662,1646
66168,397243,1653,1662
66169,397246,1653,1650
66170,397249,1669,1650
66171,397252,1653,1643
66172,397255,1659,1650
66173,397258,1656,1659
66174,397261,1659,1662
66175,397264,1662,1656
66176,397267,1666,1656
66177,397270,1656,1659
66178,397273,1679,1650
66179,397276,1666,1650
66180,397279,1662,1653
66181,397283,1675,1650
66182,397286,1659,1666
66183,397289,1666,1646
66184,397292,1650,1662
66185,397295,1666,1656
66186,397298,1656,1643
66187,397301,1659,1646
66188,397304,1662,1650
66189,397307,1656,1646
66190,397310,1656,1653
66191,397312,1662,1637
66192,397315,1659,1650
66193,397318,1662,1653
66194,397321,1672,1640
66195,397324,1666,1656
66196,397328,1656,1653
66197,397331,1656,1653
66198,397334,1637,1640
66199,397337,1662,1656
66200,397340,1666,1653
66201,397343,1666,1653
66202,397346,1662,1650
66203,397349,1659,1656
66204,397352,1666,1650
66205,397355,1656,1659
66206,397358,1666,1659
66207,397361,1659,1650
66208,397364,1662,1646
66209,397368,1656,1656
66210,397371,1669,1653
66211,397374,1650,1653
66212,397377,1653,1656
66213,397380,1666,1662
66214,397383,1659,1646
66215,397386,1653,1650
66216,397389,1650,1650
66217,397392,1666,1653
66218,397395,1656,1659
66219,397398,1650,1643
66220,397401,1653,1650
66221,397404,1662,1653
66222,397407,1653,1653
66223,397411,1662,1659
66224,397414,1656,1646
66225,397417,1656,1650
66226,397420,1656,1643
66227,397423,1659,1662
66228,397426,1659,1653
66229,397429,1646,1656
66230,397432,1656,1646
66231,397435,1656,1653
66232,397438,1666,1659
66233,397441,1662,1659
66234,397444,1650,1659
66235,397447,1643,1653
66236,397450,1659,1650
66237,397454,1659,1662
66238,397457,1659,1643
66239,397460,1666,1646
66240,397463,1662,1643
66241,397466,1653,1656
66242,397469,1653,1646
66243,397472,1662,1653
66244,397475,1656,1656
66245,397478,1656,1650
66246,397481,1650,1646
66247,397484,1650,1650
66248,397487,1659,1646
66249,397490,1656,1653
66250,397493,1666,1656
66251,397497,1646,1659
66252,397500,1653,1659
66253,397503,1662,1650
66254,397506,1662,1659
66255,397509,1653,1650
66256,397512,1659,1650
66257,397515,1662,1653
66258,397518,1659,1643
66259,397521,1656,1656
66260,397524,1659,1650
66261,397527,1662,1646
66262,397530,1659,1650
66263,397533,1669,1646
66264,397536,1656,1659
66265,397540,1675,1653
66266,397543,1669,1653
66267,397546,1653,1650
66268,397549,1672,1646
66269,397552,1656,1650
66270,397555,1656,1643
66271,397558,1666,1662
66272,397561,1662,1646
66273,397564,1656,1640
66274,397567,1669,1646
66275,397570,1666,1646
66276,397573,1656,1669
66277,397575,1669,1659
66278,397578,1672,1656
66279,397582,1656,1646
66280,397585,1653,1650
66281,397588,1646,1646
66282,397591,1662,1650
66283,397594,1653,1656
66284,397597,1650,1653
66285,397600,1653,1650
66286,397603,1659,1653
66287,397606,1659,1659
66288,397609,1650,1653
66289,397612,1656,1666
66290,397615,1656,1640
66291,397618,1650,1659
66292,397621,1662,1653
66293,397625,1659,1646
66294,397628,1653,1653
66295,397631,1662,1633
66296,397634,1659,1643
66297,397637,1659,1650
66298,397640,1662,1650
66299,397643,1662,1650
66300,397646,1659,1643
66301,397649,1672,1643
66302,397652,1659,1646
66303,397655,1662,1656
66304,397658,1669,1653
66305,397661,1669,1650
66306,397664,1659,1653
66307,397668,1669,1650
66308,397671,1672,1656
66309,397674,1656,1669
66310,397677,1656,1662
66311,397680,1666,1643
66312,397683,1659,1653
66313,397686,1656,1659
66314,397689,1656,1662
66315,397692,1656,1659
66316,397695,1650,1637
66317,397698,1643,1653
66318,397701,1637,1659
66319,397704,1640,1650
66320,397707,1656,1653
66321,397711,1656,1656
66322,397714,1653,1643
66323,397717,1656,1653
66324,397720,1653,1650
66325,397723,1669,1653
66326,397726,1662,1659
66327,397729,1656,1643
66328,397732,1656,1646
66329,397735,1659,1656
66330,397738,1675,1659
66331,397741,1653,1646
66332,397744,1669,1646
66333,397747,1666,1656
66334,397750,1653,1653
66335,397754,1659,1653
66336,397757,1662,1662
66337,397760,1659,1659
66338,397763,1662,1650
66339,397766,1650,1646
66340,397769,1653,1643
66341,397772,1656,1653
66342,397775,1656,1650
66343,397778,1659,1653
66344,397781,1650,1650
66345,397784,1659,1646
66346,397787,1650,1643
66347,397790,1666,1643
66348,397793,1669,1653
66349,397797,1650,1656
66350,397800,1656,1646
66351,397803,1653,1653
66352,397806,1662,1653
66353,397809,1656,1650
66354,397812,1659,1640
66355,397815,1659,1646
66356,397818,1650,1646
66357,397821,1666,1656
66358,397824,1656,1653
66359,397827,1669,1656
66360,397830,1659,1653
66361,397833,1669,1646
66362,397835,1656,1659
66363,397839,1662,1659
66364,397842,1659,1656
66365,397845,1659,1650
66366,397848,1656,1650
66367,397851,1669,1646
66368,397854,1666,1656
66369,397857,1662,1656
66370,397860,1662,1653
66371,397863,1656,1659
66372,397866,1662,1650
66373,397869,1656,1656
66374,397872,1662,1650
66375,397875,1662,1656
66376,397878,1646,1659
66377,397882,1666,1650
66378,397885,1659,1650
66379,397888,1643,1666
66380,397891,1662,1656
66381,397894,1659,1653
66382,397897,1650,1659
66383,397900,1643,1653
66384,397903,1656,1653
66385,397906,1659,1653
66386,397909,1659,1643
66387,397912,1656,1640
66388,397915,1653,1650
66389,397918,1656,1637
66390,397921,1662,1650
66391,397925,1662,1646
66392,397928,1659,1643
66393,397931,1650,1640
66394,397934,1646,1650
66395,397937,1653,1643
66396,397940,1653,1650
66397,397943,1646,1646
66398,397946,1646,1653
66399,397949,1653,1646
66400,397952,1646,1643
66401,397955,1656,1656
66402,397958,1656,1646
66403,397961,1653,1650
66404,397964,1646,1653
66405,397968,1646,1653
66406,397971,1656,1650
66407,397974,1666,1659
66408,397977,1653,1656
66409,397980,1662,1659
66410,397983,1669,1653
66411,397986,1669,1646
66412,397989,1672,1653
66413,397992,1666,1656
66414,397995,1669,1666
66415,397998,1659,1653
66416,398001,1659,1656
66417,398004,1666,1659
66418,398008,1666,1662
66419,398011,1662,1653
66420,398014,1659,1650
66421,398017,1659,1659
66422,398020,1646,1656
66423,398023,1662,1653
66424,398026,1650,1659
66425,398029,1650,1646
66426,398032,1646,1653
66427,398035,1646,1643
66428,398038,1650,1653
66429,398041,1640,1653
66430,398044,1656,1656
66431,398047,1653,1640
66432,398051,1646,1653
66433,398054,1646,1656
66434,398057,1653,1659
66435,398060,1656,1662
66436,398063,1653,1656
66437,398066,1666,1659
66438,398069,1659,1653
66439,398072,1653,1653
66440,398075,1653,1653
66441,398078,1653,1653
66442,398081,1659,1646
66443,398084,1659,1640
66444,398087,1653,1637
66445,398090,1662,1643
66446,398094,1662,1646
66447,398096,1659,1656
66448,398099,1666,1643
66449,398102,1666,1650
66450,398105,1662,1666
66451,398108,1666,1650
66452,398111,1672,1646
66453,398114,1666,1656
66454,398117,1659,1650
66455,398120,1672,1656
66456,398123,1666,1653
66457,398126,1662,1666
66458,398129,1659,1659
66459,398132,1646,1662
66460,398136,1659,1662
66461,398139,1662,1666
66462,398142,1666,1646
66463,398145,1656,1650
66464,398148,1653,1650
66465,398151,1662,1650
66466,398154,1662,1662
66467,398157,1679,1650
66468,398160,1659,1662
66469,398163,1666,1650
66470,398166,1659,1646
66471,398169,1659,1656
66472,398172,1662,1653
66473,398175,1672,1650
66474,398179,1659,1643
66475,398182,1650,1659
66476,398185,1662,1659
66477,398188,1646,1659
66478,398191,1656,1656
66479,398194,1656,1646
66480,398197,1650,1640
66481,398200,1650,1650
66482,398203,1650,1646
66483,398206,1656,1643
66484,398209,1650,1643
66485,398212,1662,1646
66486,398215,1659,1640
66487,398218,1666,1643
66488,398222,1653,1646
66489,398225,1666,1653
66490,398228,1646,1643
66491,398231,1646,1646
66492,398234,1650,1640
66493,398237,1666,1643
66494,398240,1666,1656
66495,398243,1666,1650
66496,398246,1659,1646
66497,398249,1653,1653
66498,398252,1656,1659
66499,398255,1672,1669
66500,398258,1656,1662
66501,398261,1646,1656
66502,398265,1656,1656
66503,398268,1646,1656
66504,398271,1662,1653
66505,398274,1650,1650
66506,398277,1650,1650
66507,398280,1653,1646
66508,398283,1666,1653
66509,398286,1662,1637
66510,398289,1659,1659
66511,398292,1666,1656
66512,398295,1666,1659
66513,398298,1659,1653
66514,398301,1669,1643
66515,398304,1662,1646
66516,401275,1653,1656
66517,401278,1650,1650
66518,401281,1656,1640
66519,401284,1656,1650
66520,401287,1666,1643
66521,401290,1659,1653
66522,401294,1653,1653
66523,401297,1656,1653
66524,401300,1650,1662
66525,401303,1653,1669
66526,401306,1656,1659
66527,401309,1659,1659
66528,401312,1653,1656
66529,401315,1666,1659
66530,401318,1656,1653
66531,401321,1650,1659
66532,401324,1659,1659
66533,401327,1653,1653
66534,401330,1656,1656
66535,401333,1666,1669
66536,401337,1656,1656
66537,401340,1656,1653
66538,401343,1666,1653
66539,401346,1659,1646
66540,401349,1643,1656
66541,401352,1666,1653
66542,401355,1666,1662
66543,401358,1650,1643
66544,401361,1653,1656
66545,401364,1653,1646
66546,401367,1672,1656
66547,401370,1662,1656
66548,401373,1659,1653
66549,401376,1650,1656
66550,401380,1656,1650
66551,401383,1659,1650
66552,401386,1659,1653
66553,401389,1672,1650
66554,401392,1659,1650
66555,401395,1650,1653
66556,401398,1662,1650
66557,401401,1650,1650
66558,401404,1659,1637
66559,401407,1666,1650
66560,401410,1646,1637
66561,401413,1659,1653
66562,401416,1656,1646
66563,401419,1666,1653
66564,401423,1666,1653
66565,401426,1662,1653
66566,401429,1653,1643
66567,401432,1646,1653
66568,401435,1669,1662
66569,401438,1662,1656
66570,401441,1672,1656
66571,401444,1656,1643
66572,401447,1662,1650
66573,401450,1669,1646
66574,401453,1666,1659
66575,401456,1669,1653
66576,401459,1659,1650
66577,401462,1662,1653
66578,401466,1682,1640
66579,401469,1662,1653
66580,401472,1662,1656
66581,401475,1662,1659
66582,401478,1662,1653
66583,401481,1662,1643
66584,401484,1662,1653
66585,401487,1666,1643
66586,401490,1656,1659
66587,401492,1656,1656
66588,401495,1656,1643
66589,401498,1656,1650
66590,401501,1666,1646
66591,401504,1653,1659
66592,401508,1656,1656
66593,401511,1656,1650
66594,401514,1659,1646
66595,401517,1656,1659
66596,401520,1653,1656
66597,401523,1666,1662
66598,401526,1653,1653
66599,401529,1640,1646
66600,401532,1666,1653
66601,401535,1659,1650
66602,401538,1659,1653
66603,401541,1650,1650
66604,401544,1643,1650
66605,401547,1650,1653
66606,401551,1659,1650
66607,401554,1662,1659
66608,401557,1659,1662
66609,401560,1653,1646
66610,401563,1662,1643
66611,401566,1656,1653
66612,401569,1662,1656
66613,401572,1656,1646
66614,401575,1656,1659
66615,401578,1659,1643
66616,401581,1653,1637
66617,401584,1653,1653
66618,401587,1666,1653
66619,401590,1653,1656
66620,401594,1662,1650
66621,401597,1650,1640
66622,401600,1650,1650
66623,401603,1650,1659
66624,401606,1656,1656
66625,401609,1653,1650
66626,401612,1653,1643
66627,401615,1650,1643
66628,401618,1643,1656
66629,401621,1643,1659
66630,401624,1662,1650
66631,401627,1653,1656
66632,401630,1653,1656
66633,401633,1659,1653
66634,401637,1656,1650
66635,401640,1659,1653
66636,401643,1653,1646
66637,401646,1640,1646
66638,401649,1650,1659
66639,401652,1653,1662
66640,401655,1659,1646
66641,401658,1672,1646
66642,401661,1650,1653
66643,401664,1659,1637
66644,401667,1666,1650
66645,401670,1662,1653
66646,401673,1672,1656
66647,401676,1662,1650
66648,401680,1659,1640
66649,401683,1672,1643
66650,401686,1666,1653
66651,401689,1662,1650
66652,401692,1662,1653
66653,401695,1656,1643
66654,401698,1662,1633
66655,401701,1656,1662
66656,401704,1666,1650
66657,401707,1669,1659
66658,401710,1662,1656
66659,401713,1659,1650
66660,401716,1659,1633
66661,401720,1669,1646
66662,401723,1669,1662
66663,401726,1656,1659
66664,401729,1662,1646
66665,401732,1669,1650
66666,401735,1659,1646
66667,401738,1650,1656
66668,401741,1669,1656
66669,401744,1659,1650
66670,401747,1666,1653
66671,401750,1653,1666
66672,401752,1656,1650
66673,401755,1656,1653
66674,401758,1669,1659
66675,401761,1659,1653
66676,401765,1659,1650
66677,401768,1659,1653
66678,401771,1662,1650
66679,401774,1662,1659
66680,401777,1659,1662
66681,401780,1653,1650
66682,401783,1656,1662
66683,401786,1646,1669
66684,401789,1672,1659
66685,401792,1659,1646
66686,401795,1666,1646
66687,401798,1653,1656
66688,401801,1656,1662
66689,401804,1672,1650
66690,401808,1653,1656
66691,401811,1653,1656
66692,401814,1656,1646
66693,401817,1653,1659
66694,401820,1656,1656
66695,401823,1653,1653
66696,401826,1656,1650
66697,401829,1650,1646
66698,401832,1656,1646
66699,401835,1646,1659
66700,401838,1659,1659
66701,401841,1653,1650
66702,401844,1643,1640
66703,401848,1656,1650
66704,401851,1653,1656
66705,401854,1659,1659
66706,401857,1659,1656
66707,401860,1646,1650
66708,401863,1656,1656
66709,401866,1662,1656
66710,401869,1656,1659
66711,401872,1666,1662
66712,401875,1659,1637
66713,401878,1656,1643
66714,401881,1650,1646
66715,401884,1656,1650
66716,401887,1666,1650
66717,401891,1656,1659
66718,401894,1650,1653
66719,401897,1646,1656
66720,401900,1653,1650
66721,401903,1656,1646
66722,401906,1666,1650
66723,401909,1656,1640
66724,401912,1662,1650
66725,401915,1640,1662
66726,401918,1656,1643
66727,401921,1669,1662
66728,401924,1656,1662
66729,401927,1662,1662
66730,401930,1659,1643
66731,401934,1669,1650
66732,401937,1666,1659
66733,401940,1656,1653
66734,401943,1659,1650
66735,401946,1656,1653
66736,401949,1646,1659
66737,401952,1659,1656
66738,401955,1653,1653
66739,401958,1643,1656
66740,401961,1653,1646
66741,401964,1656,1656
66742,401967,1662,1653
66743,401970,1659,1666
66744,401973,1669,1656
66745,401977,1656,1650
66746,401980,1662,1646
66747,401983,1672,1656
66748,401986,1659,1646
66749,401989,1666,1659
66750,401992,1672,1646
66751,401995,1662,1646
66752,401998,1666,1643
66753,402001,1666,1646
66754,402004,1675,1650
66755,402007,1669,1662
66756,402010,1666,1643
66757,402012,1666,1633
66758,402015,1675,1656
66759,402019,1666,1653
66760,402022,1672,1643
66761,402025,1669,1643
66762,402028,1659,1646
66763,402031,1662,1643
66764,402034,1662,1646
66765,402037,1659,1653
66766,402040,1672,1659
66767,402043,1659,1643
66768,402046,1662,1640
66769,402049,1653,1640
66770,402052,1653,1659
66771,402055,1656,1659
66772,402058,1646,1650
66773,402062,1653,1650
66774,402065,1650,1653
66775,402068,1659,1669
66776,402071,1659,1672
66777,402074,1659,1662
66778,402077,1656,1653
66779,402080,1656,1650
66780,402083,1646,1659
66781,402086,1653,1659
66782,402089,1656,1662
66783,402092,1643,1659
66784,402095,1646,1646
66785,402098,1653,1650
66786,402101,1666,1656
66787,402105,1653,1653
66788,402108,1650,1656
66789,402111,1640,1646
66790,402114,1643,1643
66791,402117,1643,1653
66792,402120,1643,1646
66793,402123,1640,1646
66794,402126,1637,1650
66795,402129,1656,1637
66796,402132,1643,1640
66797,402135,1659,1646
66798,402138,1650,1659
66799,402141,1650,1669
66800,402144,1656,1659
66801,402148,1659,1662
66802,402151,1662,1659
66803,402154,1672,1669
66804,402157,1669,1666
66805,402160,1669,1666
66806,402163,1659,1662
66807,402166,1662,1650
66808,402169,1659,1666
66809,402172,1666,1669
66810,402175,1662,1656
66811,402178,1662,1646
66812,402181,1659,1662
66813,402184,1653,1646
66814,402187,1662,1643
66815,402191,1662,1650
66816,402194,1656,1640
66817,402197,1659,1640
66818,402200,1653,1646
66819,402203,1653,1653
66820,402206,1666,1653
66821,402209,1650,1656
66822,402212,1656,1650
66823,402215,1662,1650
66824,402218,1659,1653
66825,402221,1653,1650
66826,402224,1666,1656
66827,402227,1666,1653
66828,402230,1653,1653
66829,402234,1675,1656
66830,402237,1659,1659
66831,402240,1659,1650
66832,402243,1669,1643
66833,402246,1659,1656
66834,402249,1662,1640
66835,402252,1662,1653
66836,402255,1672,1643
66837,402258,1659,1643
66838,402261,1656,1653
66839,402264,1656,1640
66840,402267,1656,1646
66841,402270,1659,1646
66842,402273,1666,1646
66843,402276,1659,1646
66844,402279,1659,1653
66845,402282,1662,1646
66846,402285,1659,1653
66847,402288,1662,1669
66848,402291,1659,1656
66849,402294,1656,1650
66850,402297,1666,1646
66851,402300,1659,1650
66852,402303,1669,1653
66853,402306,1653,1659
66854,402309,1662,1650
66855,402312,1656,1650
66856,402315,1659,1656
66857,402319,1675,1666
66858,402322,1669,1656
66859,402325,1666,1646
66860,402328,1659,1646
66861,402331,1640,1656
66862,402334,1662,1659
66863,402337,1656,1650
66864,402340,1653,1659
66865,402343,1646,1653
66866,402346,1646,1646
66867,402349,1653,1653
66868,402352,1656,1656
66869,402355,1656,1659
66870,402358,1662,1653
66871,402362,1643,1659
66872,402365,1650,1650
66873,402368,1653,1656
66874,402371,1650,1666
66875,402374,1650,1659
66876,402377,1650,1653
66877,402380,1646,1659
66878,402383,1646,1650
66879,402386,1659,1666
66880,402389,1643,1646
66881,402392,1643,1650
66882,402395,1653,1656
66883,402398,1653,1662
66884,402401,1656,1653
66885,402405,1656,1669
66886,402408,1656,1650
66887,402411,1646,1653
66888,402414,1653,1653
66889,402417,1653,1656
66890,402420,1659,1656
66891,402423,1659,1666
66892,402426,1650,1656
66893,402429,1659,1646
66894,402432,1653,1662
66895,402435,1669,1643
66896,402438,1662,1656
66897,402441,1669,1650
66898,402444,1643,1653
66899,402448,1656,1653
66900,402451,1659,1650
66901,402454,1662,1659
66902,402457,1662,1653
66903,402460,1662,1653
66904,402463,1656,1640
66905,402466,1662,1656
66906,402469,1656,1656
66907,402472,1666,1650
66908,402475,1659,1653
66909,402478,1646,1653
66910,402481,1656,1650
66911,402484,1662,1653
66912,402488,1662,1656
66913,402491,1656,1656
66914,402494,1650,1656
66915,402497,1650,1653
66916,402500,1656,1653
66917,402503,1669,1650
66918,402506,1662,1659
66919,402509,1659,1659
66920,402512,1656,1653
66921,402515,1659,1646
66922,402518,1662,1646
66923,402521,1666,1662
66924,402524,1669,1659
66925,402527,1675,1646
66926,402531,1656,1646
66927,402534,1656,1646
66928,402536,1666,1653
66929,402539,1669,1650
66930,402542,1653,1650
66931,402545,1659,1646
