,Time,xVolt,yVolt
7289,29393,1653,1650
7290,29395,1653,1669
7291,29398,1643,1653
7292,29401,1650,1646
7293,29404,1650,1656
7294,29407,1650,1650
7295,29409,1662,1653
7296,29413,1650,1656
7297,29416,1650,1656
7298,29419,1656,1643
7299,29422,1656,1656
7300,29425,1659,1656
7301,29427,1640,1666
7302,29430,1650,1646
7303,29433,1637,1653
7304,29436,1656,1646
7305,29439,1653,1666
7306,29441,1650,1656
7307,29444,1662,1656
7308,29447,1653,1650
7309,29450,1646,1646
7310,29453,1646,1650
7311,29457,1662,1650
7312,29459,1656,1650
7313,29462,1643,1659
7314,29465,1653,1653
7315,29468,1646,1650
7316,29471,1643,1653
7317,29474,1662,1650
7318,29476,1653,1662
7319,29479,1656,1659
7320,29482,1653,1653
7321,29485,1646,1653
7322,29488,1650,1659
7323,29490,1650,1653
7324,29493,1653,1656
7325,29496,1653,1650
7326,29500,1650,1650
7327,29503,1656,1646
7328,29506,1656,1650
7329,29508,1646,1659
7330,29511,1656,1637
7331,29514,1650,1669
7332,29517,1650,1643
7333,29520,1666,1640
7334,29523,1656,1646
7335,29525,1653,1646
7336,29528,1653,1659
7337,29531,1650,1653
7338,29534,1653,1646
7339,29537,1653,1646
7340,29539,1653,1653
7341,29543,1653,1656
7342,29546,1656,1656
7343,29549,1653,1653
7344,29552,1650,1653
7345,29555,1650,1653
7346,29557,1662,1653
7347,29560,1646,1646
7348,29563,1656,1643
7349,29566,1656,1653
7350,29569,1643,1650
7351,29571,1653,1650
7352,29574,1653,1653
7353,29577,1646,1659
7354,29580,1640,1653
7355,29584,1659,1656
7356,29587,1637,1653
7357,29589,1650,1656
7358,29592,1656,1653
7359,29595,1646,1643
7360,29598,1646,1659
7361,29601,1646,1656
7362,29604,1653,1650
7363,29606,1662,1646
7364,29609,1662,1656
7365,29612,1643,1662
7366,29615,1650,1650
7367,29618,1646,1650
7368,29620,1650,1646
7369,29623,1653,1662
7370,29627,1650,1662
7371,29630,1650,1656
7372,29633,1646,1650
7373,29636,1650,1656
7374,29638,1659,1653
7375,29641,1659,1656
7376,29644,1646,1650
7377,29647,1656,1659
7378,29650,1643,1656
7379,29653,1653,1653
7380,29655,1650,1646
7381,29658,1656,1656
7382,29661,1666,1650
7383,29664,1646,1656
7384,29667,1653,1656
7385,29670,1640,1659
7386,29673,1653,1643
7387,29676,1653,1656
7388,29679,1643,1650
7389,29682,1640,1646
7390,29685,1646,1659
7391,29687,1653,1659
7392,29690,1653,1656
7393,29693,1659,1656
7394,29696,1653,1650
7395,29699,1656,1659
7396,29701,1653,1656
7397,29704,1640,1653
7398,29707,1646,1650
7399,29710,1666,1666
7400,29714,1646,1662
7401,29717,1646,1650
7402,29719,1656,1653
7403,29722,1643,1659
7404,29725,1653,1650
7405,29728,1659,1653
7406,29731,1653,1653
7407,29734,1656,1656
7408,29736,1646,1650
7409,29739,1653,1656
7410,29742,1653,1659
7411,29745,1650,1666
7412,29748,1646,1653
7413,29750,1640,1656
7414,29754,1650,1646
7415,29757,1662,1656
7416,29760,1646,1653
7417,29763,1659,1656
7418,29766,1633,1656
7419,29768,1650,1646
7420,29771,1643,1650
7421,29774,1653,1656
7422,29777,1653,1656
7423,29780,1646,1650
7424,29783,1646,1653
7425,29785,1656,1650
7426,29788,1656,1656
7427,29791,1662,1653
7428,29794,1659,1650
7429,29798,1656,1650
7430,29800,1653,1637
7431,29803,1650,1656
7432,29806,1650,1666
7433,29809,1656,1659
7434,29812,1646,1666
7435,29815,1646,1650
7436,29817,1659,1646
7437,29820,1650,1650
7438,29823,1653,1666
7439,29826,1653,1659
7440,29829,1646,1653
7441,29831,1659,1653
7442,29834,1646,1662
7443,29837,1659,1643
7444,29841,1656,1659
7445,29844,1650,1650
7446,29847,1646,1653
7447,29849,1650,1650
7448,29852,1650,1659
7449,29855,1653,1653
7450,29858,1656,1656
7451,29861,1646,1656
7452,29864,1643,1650
7453,29866,1659,1640
7454,29869,1643,1650
7455,29872,1656,1656
7456,29875,1653,1653
7457,29878,1656,1656
7458,29880,1659,1662
7459,29884,1662,1650
7460,29887,1656,1656
7461,29890,1646,1653
7462,29893,1643,1650
7463,29896,1650,1653
7464,29898,1656,1646
7465,29901,1653,1662
7466,29904,1650,1646
7467,29907,1666,1650
7468,29910,1653,1653
7469,29913,1646,1666
7470,29915,1653,1656
7471,29918,1656,1653
7472,29921,1650,1640
7473,29925,1662,1646
7474,29928,1653,1643
7475,29930,1662,1646
7476,29933,1653,1650
7477,29936,1653,1643
7478,29939,1650,1653
7479,29942,1659,1662
7480,29945,1659,1656
7481,29947,1643,1646
7482,29950,1656,1659
7483,29953,1659,1653
7484,29956,1650,1656
7485,29959,1643,1646
7486,29961,1659,1650
7487,29964,1653,1640
7488,29968,1650,1643
7489,29971,1637,1662
7490,29974,1650,1662
7491,29977,1662,1662
7492,29979,1650,1650
7493,29982,1656,1662
7494,29985,1656,1659
7495,29988,1656,1656
7496,29991,1646,1662
7497,29994,1650,1659
7498,29996,1650,1662
7499,29999,1643,1659
7500,30002,1646,1646
7501,30005,1656,1666
7502,30008,1646,1659
7503,30011,1653,1659
7504,30014,1650,1646
7505,30017,1646,1640
7506,30020,1646,1650
7507,30023,1653,1656
7508,30026,1643,1656
7509,30028,1650,1659
7510,30031,1650,1653
7511,30034,1643,1659
7512,30037,1650,1650
7513,30040,1646,1656
7514,30043,1653,1656
7515,30045,1662,1656
7516,30048,1640,1646
7517,30051,1643,1646
7518,30055,1656,1656
7519,30058,1633,1640
7520,30060,1656,1656
7521,30063,1653,1653
7522,30066,1643,1646
7523,30069,1646,1646
7524,30072,1650,1659
7525,30075,1650,1666
7526,30077,1656,1646
7527,30080,1650,1656
7528,30083,1643,1653
7529,30086,1646,1650
7530,30089,1662,1653
7531,30092,1650,1666
7532,30094,1653,1653
7533,30098,1650,1659
7534,30101,1646,1653
7535,30104,1662,1656
7536,30107,1662,1650
7537,30109,1643,1659
7538,30112,1650,1656
7539,30115,1656,1653
7540,30118,1646,1659
7541,30121,1653,1646
7542,30124,1669,1653
7543,30126,1650,1656
7544,30129,1643,1659
7545,30132,1646,1653
7546,30135,1643,1653
7547,30139,1653,1650
7548,30141,1662,1662
7549,30144,1656,1656
7550,30147,1653,1662
7551,30150,1656,1633
7552,30153,1650,1653
7553,30156,1640,1653
7554,30158,1656,1656
7555,30161,1659,1659
7556,30164,1646,1659
7557,30167,1656,1653
7558,30170,1650,1650
7559,30173,1656,1656
7560,30175,1650,1656
7561,30178,1650,1656
7562,30182,1669,1646
7563,30185,1646,1650
7564,30188,1646,1650
7565,30190,1656,1662
7566,30193,1659,
7567,32031,1650,1650
7568,32034,1650,1646
7569,32037,1666,1666
7570,32040,1643,1653
7571,32043,1653,1666
7572,32045,1646,1643
7573,32048,1643,1646
7574,32051,1659,1653
7575,32054,1662,1650
7576,32058,1643,1656
7577,32060,1653,1653
7578,32063,1646,1650
7579,32066,1650,1653
7580,32069,1646,1653
7581,32072,1653,1666
7582,32075,1643,1662
7583,32077,1659,1656
7584,32080,1650,1659
7585,32083,1656,1656
7586,32086,1643,1666
7587,32089,1650,1666
7588,32092,1659,1650
7589,32094,1646,1646
7590,32097,1646,1653
7591,32101,1653,1659
7592,32104,1646,1653
7593,32107,1656,1653
7594,32109,1653,1659
7595,32112,1650,1656
7596,32115,1643,1653
7597,32118,1656,1650
7598,32121,1653,1659
7599,32124,1659,1656
7600,32126,1646,1643
7601,32129,1640,1656
7602,32132,1650,1656
7603,32135,1640,1653
7604,32138,1666,1646
7605,32140,1650,1653
7606,32144,1653,1653
7607,32147,1650,1656
7608,32150,1653,1662
7609,32153,1656,1662
7610,32156,1643,1656
7611,32158,1653,1656
7612,32161,1656,1662
7613,32164,1643,1656
7614,32167,1646,1650
7615,32170,1659,1662
7616,32173,1650,1650
7617,32175,1656,1659
7618,32178,1656,1650
7619,32181,1646,1646
7620,32184,1650,1656
7621,32188,1653,1646
7622,32190,1653,1662
7623,32193,1653,1659
7624,32196,1646,1666
7625,32199,1656,1653
7626,32202,1643,1653
7627,32205,1662,1653
7628,32207,1659,1646
7629,32210,1643,1662
7630,32213,1656,1656
7631,32216,1656,1656
7632,32219,1640,1656
7633,32222,1656,1650
7634,32224,1653,1659
7635,32227,1650,1653
7636,32231,1650,1656
7637,32234,1650,1666
7638,32237,1646,1656
7639,32239,1633,1646
7640,32242,1656,1653
7641,32245,1659,1653
7642,32248,1643,1640
7643,32251,1646,1643
7644,32254,1646,1656
7645,32256,1662,1653
7646,32259,1662,1650
7647,32262,1650,1650
7648,32265,1646,1646
7649,32268,1653,1653
7650,32270,1650,1653
7651,32274,1650,1650
7652,32277,1650,1656
7653,32280,1653,1650
7654,32283,1659,1650
7655,32286,1669,1662
7656,32288,1659,1656
7657,32291,1650,1653
7658,32294,1653,1640
7659,32297,1653,1659
7660,32300,1646,1650
7661,32303,1653,1666
7662,32305,1650,1646
7663,32308,1656,1659
7664,32311,1662,1653
7665,32315,1656,1653
7666,32318,1646,1659
7667,32320,1653,1656
7668,32323,1656,1662
7669,32326,1659,1659
7670,32329,1650,1643
7671,32332,1643,1650
7672,32335,1646,1656
7673,32337,1650,1640
7674,32340,1659,1656
7675,32343,1659,1656
7676,32346,1646,1646
7677,32349,1656,1650
7678,32352,1646,1659
7679,32354,1659,1650
7680,32358,1650,1650
7681,32361,1640,1650
7682,32364,1650,1650
7683,32367,1643,1653
7684,32369,1643,1653
7685,32372,1656,1653
7686,32375,1650,1646
7687,32378,1646,1643
7688,32381,1637,1653
7689,32384,1656,1643
7690,32386,1633,1650
7691,32389,1650,1659
7692,32392,1656,1659
7693,32395,1650,1646
7694,32398,1653,1653
7695,32401,1643,1650
7696,32404,1650,1662
7697,32407,1659,1656
7698,32410,1656,1653
7699,32413,1653,1659
7700,32416,1653,1643
7701,32418,1653,1650
7702,32421,1659,1650
7703,32424,1662,1659
7704,32427,1646,1666
7705,32430,1656,1653
7706,32433,1646,1650
7707,32435,1650,1646
7708,32438,1646,1656
7709,32442,1653,1650
7710,32445,1650,1653
7711,32448,1653,1650
7712,32450,1643,1653
7713,32453,1653,1659
7714,32456,1650,1646
7715,32459,1650,1659
7716,32462,1640,1656
7717,32465,1640,1659
7718,32467,1650,1646
7719,32470,1646,1650
7720,32473,1650,1640
7721,32476,1656,1650
7722,32479,1650,1656
7723,32482,1653,1656
7724,32485,1640,1653
7725,32488,1646,1653
7726,32491,1650,1666
7727,32494,1662,1650
7728,32497,1640,1646
7729,32499,1656,1646
7730,32502,1650,1650
7731,32505,1656,1656
7732,32508,1646,1656
7733,32511,1646,1656
7734,32514,1643,1643
7735,32516,1643,1653
7736,32519,1650,1643
7737,32522,1656,1653
7738,32525,1653,1646
7739,32529,1656,1643
7740,32531,1653,1653
7741,32534,1646,1650
7742,32537,1643,1662
7743,32540,1659,1653
7744,32543,1653,1656
7745,32546,1646,1650
7746,32548,1650,1653
7747,32551,1653,1653
7748,32554,1653,1666
7749,32557,1656,1656
7750,32560,1659,1650
7751,32563,1650,1643
7752,32565,1650,1646
7753,32568,1653,1643
7754,32572,1646,1662
7755,32575,1653,1650
7756,32578,1653,1653
7757,32580,1646,1653
7758,32583,1653,1653
7759,32586,1650,1662
7760,32589,1653,1659
7761,32592,1646,1662
7762,32595,1646,1666
7763,32597,1650,1662
7764,32600,1653,1659
7765,32603,1646,1650
7766,32606,1646,1659
7767,32609,1646,1646
7768,32613,1646,1650
7769,32615,1650,1646
7770,32618,1640,1650
7771,32621,1650,1646
7772,32624,1643,1659
7773,32627,1653,1653
7774,32629,1650,1656
7775,32632,1640,1656
7776,32635,1643,1666
7777,32638,1659,1650
7778,32641,1653,1656
7779,32644,1650,1662
7780,32646,1646,1656
7781,32649,1653,1650
7782,32652,1669,1640
7783,32656,1650,1653
7784,32659,1656,1659
7785,32661,1646,1659
7786,32664,1640,1650
7787,32667,1646,1640
7788,32670,1646,1653
7789,32673,1656,1659
7790,32676,1650,1650
7791,32678,1650,1662
7792,32681,1646,1656
7793,32684,1656,1653
7794,32687,1650,1659
7795,32690,1656,1653
7796,32693,1659,1656
7797,32695,1653,1650
7798,32699,1653,1653
7799,32702,1656,1646
7800,32705,1653,1646
7801,32708,1659,1653
7802,32710,1653,1653
7803,32713,1640,1656
7804,32716,1640,1656
7805,32719,1650,1659
7806,32722,1656,1643
7807,32725,1653,1656
7808,32727,1643,1653
7809,32730,1643,1637
7810,32733,1646,1656
7811,32736,1656,1653
7812,32739,1646,1662
7813,32743,1656,1659
7814,32745,1659,1653
7815,32748,1656,1653
7816,32751,1650,1650
7817,32754,1643,1650
7818,32757,1643,1656
7819,32759,1656,1659
7820,32762,1646,1646
7821,32765,1643,1650
7822,32768,1650,1653
7823,32771,1646,1650
7824,32774,1666,1656
7825,32776,1650,1653
7826,32779,1646,1646
7827,32782,1650,1653
7828,32786,1646,1650
7829,32789,1646,1653
7830,32791,1646,1662
7831,32794,1646,1659
7832,32797,1656,1643
7833,32800,1650,1653
7834,32803,1650,1637
7835,32806,1656,1666
7836,32808,1653,1653
7837,32811,1653,1640
7838,32814,1650,1650
7839,32817,1640,1653
7840,32820,1662,1656
7841,32823,1653,1656
7842,32826,1650,1650
7843,32829,1646,1656
7844,32832,1643,1656
7845,32835,1650,1659
7846,32838,1656,1650
7847,32840,1653,1659
7848,32843,1662,1650
7849,32846,1650,1656
7850,32849,1653,1643
7851,32852,1650,1656
7852,32855,1653,1656
7853,32857,1659,1646
7854,32860,1653,1666
7855,32863,1659,1643
7856,32866,1653,1650
7857,32870,1656,1646
7858,32873,1656,1672
7859,32875,1659,1650
7860,32878,1650,1656
7861,32881,1659,1650
7862,32884,1653,1650
7863,32887,1646,1659
7864,32889,1653,1656
7865,32892,1659,1653
7866,32895,1650,1646
7867,32898,1650,1650
7868,32901,1643,1650
7869,32904,1653,1656
7870,32906,1656,1656
7871,32909,1640,1650
7872,32913,1659,1653
7873,32916,1643,1656
7874,32919,1650,1656
7875,32921,1646,1653
7876,32924,1650,1650
7877,32927,1646,1659
7878,32930,1653,1646
7879,32933,1656,1643
7880,32936,1656,1653
7881,32938,1650,1653
7882,32941,1659,1656
7883,32944,1650,1653
7884,32947,1650,1650
7885,32950,1643,1653
7886,32954,1653,1653
7887,32956,1656,1662
7888,32959,1646,1662
7889,32962,1650,1653
7890,32965,1643,1653
7891,32968,1646,1643
7892,32970,1659,1656
7893,32973,1650,1666
7894,32976,1656,1656
7895,32979,1646,1656
7896,32982,1650,1653
7897,32985,1656,1653
7898,32987,1646,1666
7899,32990,1646,1646
7900,32993,1653,1662
7901,32997,1650,1653
7902,33000,1646,1653
7903,33003,1656,1653
7904,33005,1656,1650
7905,33008,1666,1666
7906,33011,1646,1646
7907,33014,1646,1656
7908,33017,1646,1646
7909,33019,1646,1656
7910,33022,1653,1669
7911,33025,1666,1662
7912,33028,1659,1650
7913,33031,1650,1656
7914,33034,1653,1650
7915,33036,1656,1653
7916,33040,1650,1669
7917,33043,1669,1650
7918,33046,1646,1653
7919,33049,1656,1650
7920,33052,1656,1656
7921,33054,1650,1650
7922,33057,1650,1659
7923,33060,1656,1650
7924,33063,1650,1646
7925,33066,1650,1640
7926,33068,1640,1656
7927,33071,1656,1653
7928,33074,1646,1653
7929,33077,1653,1659
7930,33080,1653,1656
7931,33084,1643,1650
7932,33086,1650,1656
7933,33089,1653,1653
7934,33092,1653,1646
7935,33095,1643,1662
7936,33098,1653,1653
7937,33100,1650,1650
7938,33103,1656,1656
7939,33106,1656,1650
7940,33109,1650,1653
7941,33112,1640,1646
7942,33115,1653,1662
7943,33117,1662,1653
7944,33120,1653,1656
7945,33123,1653,1650
7946,33127,1643,1650
7947,33130,1662,1662
7948,33133,1646,1650
7949,33135,1656,1659
7950,33138,1646,1659
7951,33141,1656,1646
7952,33144,1659,1646
7953,33147,1656,1656
7954,33149,1643,1646
7955,33152,1650,1659
7956,33155,1646,1646
7957,33158,1643,1659
7958,33161,1646,1656
7959,33164,1653,1666
7960,33166,1643,1646
7961,33170,1656,1653
7962,33173,1646,1650
7963,33176,1662,1653
7964,33179,1650,1656
7965,33182,1643,1653
7966,33184,1650,1666
7967,33187,1653,1656
7968,33190,1646,1659
7969,33193,1666,1646
7970,33196,1650,1653
7971,33198,1656,1656
7972,33201,1640,1650
7973,33204,1646,1656
7974,33207,1650,1662
7975,33211,1656,1646
7976,33214,1659,1650
7977,33216,1646,1659
7978,33219,1653,1640
7979,33222,1650,1650
7980,33225,1659,1653
7981,33228,1650,1656
7982,33230,1666,1643
7983,33233,1656,1650
7984,33236,1646,1656
7985,33239,1659,1650
7986,33242,1653,1656
7987,33245,1643,1650
7988,33247,1650,1653
7989,33250,1656,1646
7990,33254,1646,1659
7991,33257,1650,1659
7992,33260,1659,1653
7993,33263,1643,1656
7994,33265,1646,1656
7995,33268,1650,1656
7996,33271,1666,1653
7997,33274,1659,1659
7998,33277,1656,1666
7999,33279,1646,1656
8000,33282,1659,1643
8001,33285,1653,1656
8002,33288,1637,1653
8003,33291,1662,1662
8004,33294,1643,1646
8005,33297,1653,1656
8006,33300,1643,1653
8007,33303,1653,1656
8008,33306,1659,1643
8009,33309,1659,1653
8010,33312,1653,1650
8011,33314,1653,1640
8012,33317,1659,1653
8013,33320,1653,1650
8014,33323,1656,1662
8015,33326,1656,1646
8016,33328,1659,1646
8017,33331,1640,1650
8018,33334,1653,1650
8019,33338,1659,1653
8020,33341,1653,1646
8021,33344,1653,1653
8022,33346,1646,1653
8023,33349,1653,1650
8024,33352,1659,1656
8025,33355,1656,1646
8026,33358,1646,1653
8027,33360,1650,1653
8028,33363,1659,1653
8029,33366,1659,1646
8030,33369,1656,1656
8031,33372,1659,1650
8032,33375,1659,1650
8033,33377,1646,1650
8034,33381,1646,1650
8035,33384,1653,1646
8036,33387,1656,1653
8037,33390,1653,1662
8038,33393,1653,1666
8039,33395,1646,1653
8040,33398,1656,1666
8041,33401,1656,1659
8042,33404,1653,1650
8043,33407,1643,1662
8044,33409,1653,1650
8045,33412,1643,1650
8046,33415,1653,1643
8047,33418,1650,1640
8048,33421,1662,1669
8049,33425,1656,1656
8050,33427,1659,1653
8051,33430,1650,1659
8052,33433,1662,1646
8053,33436,1646,1666
8054,33439,1650,1666
8055,33442,1656,1653
8056,33444,1646,1643
8057,33447,1643,1662
8058,33450,1653,1656
8059,33453,1646,1653
8060,33456,1659,1659
8061,33458,1656,1653
8062,33461,1656,1650
8063,33464,1643,1650
8064,33468,1640,1653
8065,33471,1656,1643
8066,33474,1656,1656
8067,33476,1650,1666
8068,33479,1650,1666
8069,33482,1650,1662
8070,33485,1646,1669
8071,33488,1653,1659
8072,33490,1650,1653
8073,33493,1643,1650
8074,33496,1650,1643
8075,33499,1650,1656
8076,33502,1650,1646
8077,33505,1659,1656
8078,33507,1659,1653
8079,33511,1653,1643
8080,33514,1646,1666
8081,33517,1643,1646
8082,33520,1659,1659
8083,33523,1650,1659
8084,33525,1656,1653
8085,33528,1653,1640
8086,33531,1650,1659
8087,33534,1643,1643
8088,33537,1650,1650
8089,33539,1653,1650
8090,33542,1653,1656
8091,33545,1646,1666
8092,33548,1646,1656
8093,33552,1653,1656
8094,33555,1650,1659
8095,33557,1659,1659
8096,33560,1659,1653
8097,33563,1643,1640
8098,33566,1656,1633
8099,33569,1650,1659
8100,33572,1650,1659
8101,33574,1646,1650
8102,33577,1650,1659
8103,33580,1643,1653
8104,33583,1637,1646
8105,33586,1653,1656
8106,33588,1653,1653
8107,33591,1646,1650
8108,33595,1643,1646
8109,33598,1653,1653
8110,33601,1653,1646
8111,33604,1650,1653
8112,33606,1653,1653
8113,33609,1643,1659
8114,33612,1637,1659
8115,33615,1646,1653
8116,33618,1646,1650
8117,33620,1659,1659
8118,33623,1656,1659
8119,33626,1646,1650
8120,33629,1650,1662
8121,33632,1646,1646
8122,33635,1659,1653
8123,33638,1653,1659
8124,33641,1653,1656
8125,33644,1653,1640
8126,33647,1646,1650
8127,33650,1650,1646
8128,33653,1659,1666
8129,33655,1653,1650
8130,33658,1653,1659
8131,33661,1656,1650
8132,33664,1653,1656
8133,33667,1656,1650
8134,33669,1646,1659
8135,33672,1659,1669
8136,33675,1650,1646
8137,33678,1656,1643
8138,33682,1656,1650
8139,33685,1646,1656
8140,33687,1653,1662
8141,33690,1656,1653
8142,33693,1650,1659
8143,33696,1650,1656
8144,33699,1650,1650
8145,33702,1653,1653
8146,33704,1650,1659
8147,33707,1646,1653
8148,33710,1650,1646
8149,33713,1640,1650
8150,33716,1650,1643
8151,33718,1653,1666
8152,33722,1659,1666
8153,33725,1650,1650
8154,33728,1653,1659
8155,33731,1650,1643
8156,33734,1653,1653
8157,33736,1653,1659
8158,33739,1656,1653
8159,33742,1646,1662
8160,33745,1646,1653
8161,33748,1643,1656
8162,33750,1662,1653
8163,33753,1659,1653
8164,33756,1656,1656
8165,33759,1650,1656
8166,33762,1653,1656
8167,33766,1643,1653
8168,33768,1650,1643
8169,33771,1659,1659
8170,33774,1656,1653
8171,33777,1653,1650
8172,33780,1650,1656
8173,33783,1646,1653
8174,33785,1662,1646
8175,33788,1656,1656
8176,33791,1659,1659
8177,33794,1653,1656
8178,33797,1643,1662
8179,33799,1646,1653
8180,33802,1653,1659
8181,33805,1659,1659
8182,33809,1656,1653
8183,33812,1646,1643
8184,33815,1659,1646
8185,33817,1640,1659
8186,33820,1653,1656
8187,33823,1656,1659
8188,33826,1659,1653
8189,33829,1656,1653
8190,33832,1646,1653
8191,33834,1653,1656
8192,33837,1656,1659
8193,33840,1653,1646
8194,33843,1640,1656
8195,33846,1659,1646
8196,33848,1650,1640
8197,33852,1656,1669
8198,33855,1650,1656
8199,33858,1653,1659
8200,33861,1656,1656
8201,33864,1653,1653
8202,33866,1646,1646
8203,33869,1650,1653
8204,33872,1646,1653
8205,33875,1646,1653
8206,33878,1650,1640
8207,33880,1643,1646
8208,33883,1653,1653
8209,33886,1656,1656
8210,33889,1646,1653
8211,33893,1656,1659
8212,33896,1646,1650
8213,33898,1646,1643
8214,33901,1656,1640
8215,33904,1653,1650
8216,33907,1646,1659
8217,33910,1656,1646
8218,33913,1650,1662
8219,33915,1650,1650
8220,33918,1643,1656
8221,33921,1650,1656
8222,33924,1653,1646
8223,33927,1656,1650
8224,33929,1653,1653
8225,33932,1653,1662
8226,33936,1653,1653
8227,33939,1669,1643
8228,33942,1656,1659
8229,33945,1650,1646
8230,33947,1643,1643
8231,33950,1653,1653
8232,33953,1646,1659
8233,33956,1650,1659
8234,33959,1653,1666
8235,33962,1656,1646
8236,33964,1646,1643
8237,33967,1646,1640
8238,33970,1659,1653
8239,33973,1656,1662
8240,33976,1653,1666
8241,33979,1650,1650
8242,33982,1650,1653
8243,33985,1656,1653
8244,33988,1653,1653
8245,33991,1653,1659
8246,33994,1646,1669
8247,33996,1653,1653
8248,33999,1656,1646
8249,34002,1653,1659
8250,34005,1656,1646
8251,34008,1653,1653
8252,34010,1653,1646
8253,34013,1650,1650
8254,34016,1656,1653
8255,34019,1656,1656
8256,34023,1656,1653
8257,34026,1653,1653
8258,34028,1640,1662
8259,34031,1650,1646
8260,34034,1656,1650
8261,34037,1643,1662
8262,34040,1643,1656
8263,34043,1646,1662
8264,34045,1653,1650
8265,34048,1653,1659
8266,34051,1656,1656
8267,34054,1646,1656
8268,34057,1656,1653
8269,34059,1643,1659
8270,34062,1653,1656
8271,34066,1650,1656
8272,34069,1650,1643
8273,34072,1653,1656
8274,34075,1653,1659
8275,34077,1656,1656
8276,34080,1643,1650
8277,34083,1656,1653
8278,34086,1646,1653
8279,34089,1656,1653
8280,34092,1666,1656
8281,34094,1656,1646
8282,34097,1653,1653
8283,34100,1646,1656
8284,34103,1650,1640
8285,34107,1653,1659
8286,34109,1653,1656
8287,34112,1646,1653
8288,34115,1650,1650
8289,34118,1646,1666
8290,34121,1653,1653
8291,34124,1656,1656
8292,34126,1659,1650
8293,34129,1656,1646
8294,34132,1646,1656
8295,34135,1640,1659
8296,34138,1656,1666
8297,34140,1656,1653
8298,34143,1643,1653
8299,34146,1656,1650
8300,34150,1646,1656
8301,34153,1656,1643
8302,34156,1650,1659
8303,34158,1653,1650
8304,34161,1646,1653
8305,34164,1643,1656
8306,34167,1650,1646
8307,34170,1650,1659
8308,34173,1653,1650
8309,34175,1653,1650
8310,34178,1656,1650
8311,34181,1646,1650
8312,34184,1656,1643
8313,34187,1643,1650
8314,34189,1650,1650
8315,34193,1653,1656
8316,34196,1653,1653
8317,34199,1650,1646
8318,34202,1650,1659
8319,34205,1656,1646
8320,34207,1653,1659
8321,34210,1646,1656
8322,34213,1650,1653
8323,34216,1643,1653
8324,34219,1656,1653
8325,34222,1650,1653
8326,34224,1659,1666
8327,34227,1659,1650
8328,34230,1653,1659
8329,34234,1650,1646
8330,34237,1659,1650
8331,34239,1646,1650
8332,34242,1650,1656
8333,34245,1656,1659
8334,34248,1653,1637
8335,34251,1650,1659
8336,34254,1659,1656
8337,34256,1650,1662
8338,34259,1650,1659
8339,34262,1656,1650
8340,34265,165,1656
8341,36210,1643,1656
8342,36213,1659,1646
8343,36216,1653,1653
8344,36219,1656,1662
8345,36222,1650,1669
8346,36224,1659,1650
8347,36227,1653,1656
8348,36230,1659,1656
8349,36233,1646,1656
8350,36236,1666,1659
8351,36238,1650,1653
8352,36242,1653,1653
8353,36245,1643,1646
8354,36248,1653,1650
8355,36251,1650,1662
8356,36254,1656,1650
8357,36256,1653,1653
8358,36259,1653,1650
8359,36262,1650,1650
8360,36265,1650,1650
8361,36268,1650,1653
8362,36271,1659,1653
8363,36273,1643,1659
8364,36276,1650,1646
8365,36279,1653,1650
8366,36283,1640,1662
8367,36286,1646,1659
8368,36288,1646,1653
8369,36291,1646,1646
8370,36294,1656,1646
8371,36297,1650,1656
8372,36300,1646,1656
8373,36303,1656,1653
8374,36305,1650,1646
8375,36308,1643,1659
8376,36311,1659,1637
8377,36314,1656,1653
8378,36317,1646,1659
8379,36319,1646,1662
8380,36322,1656,1653
8381,36326,1637,1662
8382,36329,1650,1653
8383,36332,1650,1653
8384,36335,1650,1656
8385,36337,1653,1650
8386,36340,1643,1653
8387,36343,1643,1646
8388,36346,1656,1653
8389,36349,1643,1659
8390,36352,1656,1637
8391,36354,1656,1653
8392,36357,1643,1653
8393,36360,1656,1637
8394,36363,1643,1650
8395,36366,1650,1643
8396,36369,1646,1656
8397,36372,1646,1669
8398,36375,1643,1637
8399,36378,1659,1656
8400,36381,1650,1653
8401,36384,1653,1646
8402,36386,1650,1656
8403,36389,1643,1653
8404,36392,1659,1650
8405,36395,1656,1656
8406,36398,1656,1646
8407,36401,1646,1653
8408,36403,1659,1653
8409,36406,1646,1653
8410,36410,1659,1646
8411,36413,1643,1650
8412,36416,1659,1656
8413,36418,1650,1653
8414,36421,1656,1650
8415,36424,1656,1653
8416,36427,1656,1650
8417,36430,1656,1653
8418,36433,1656,1643
8419,36435,1646,1662
8420,36438,1656,1650
8421,36441,1653,1653
8422,36444,1656,1640
8423,36447,1650,1650
8424,36449,1646,1650
8425,36453,1662,1653
8426,36456,1659,1669
8427,36459,1650,1643
8428,36462,1633,1659
8429,36465,1653,1653
8430,36467,1659,1659
8431,36470,1656,1666
8432,36473,1653,1656
8433,36476,1653,1653
8434,36479,1656,1659
8435,36482,1653,1659
8436,36484,1653,1650
8437,36487,1650,1666
8438,36490,1653,1643
8439,36493,1650,1633
8440,36497,1643,1650
8441,36499,1646,1653
8442,36502,1650,1656
8443,36505,1640,1656
8444,36508,1650,1659
8445,36511,1659,1650
8446,36514,1659,1646
8447,36516,1662,1656
8448,36519,1653,1656
8449,36522,1646,1650
8450,36525,1646,1650
8451,36528,1640,1653
8452,36531,1650,1662
8453,36533,1659,1662
